Any,data,hora,grupHora,tipusDia,grupDiaLab,via,pk,nomMunicipi,nomComarca,nomProvincia,zona,D_SUBZONA,D_CLIMATOLOGIA,D_BOIRA,D_VENT,D_LLUMINOSITAT,D_SUPERFICIE,D_CARACT_ENTORN,D_CIRCULACIO_MESURES_ESP,C_VELOCITAT_VIA,D_LIMIT_VELOCITAT,D_TIPUS_VIA,D_SUBTIPUS_TRAM,D_TRACAT_ALTIMETRIC,D_SENTITS_VIA,D_INTER_SECCIO,D_REGULACIO_PRIORITAT,D_TITULARITAT_VIA,D_CARRIL_ESPECIAL,D_FUNC_ESP_VIA,D_GRAVETAT
2012,13/01/2012,1.13,Nit,div,Feiners,AP-7,290,"Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2012,02/06/2012,16.42,Tarda,dis,CapDeSetmana,AP-7,"237,5",Tarragona,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident mortal
2013,13/03/2013,14.55,Tarda,dill-dij,Feiners,AP-7,147,Barberà del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Pluja forta,No n'hi ha,Vent moderat,"De dia, dia fosc",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2013,18/04/2013,9.35,Matí,dill-dij,Feiners,AP-7,"169,7",Martorell,Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,25/06/2013,14.58,Tarda,dill-dij,Feiners,AP-7,"160,1",Sant Cugat del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,18/07/2013,17.3,Tarda,dill-dij,Feiners,AP-7,177,Gelida,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Semàfor,Autonòmica,No n'hi ha,Sense funció especial,Accident greu
2013,28/03/2013,11.3,Matí,dill-dij,Feiners,AP-7,73,Riudellots de la Selva,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,29/11/2013,9.34,Matí,div,Feiners,AP-7,"125,8","Roca del Vallès, la",Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,30/09/2013,8.53,Matí,dill-dij,Feiners,AP-7,"151,5",Cerdanyola del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,100.0,Senyal velocitat,Autopista,Giratòria,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,03/09/2013,3.3,Nit,dill-dij,Feiners,AP-7,"304,5","Perelló, el",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Enllaç d'entrada o eixida,Rampa o pendent,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2013,18/08/2013,9.49,Matí,dg,CapDeSetmana,AP-7,"192,5",Olèrdola,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Autonòmica,No n'hi ha,Sense funció especial,Accident greu
2013,03/10/2013,4.55,Nit,dill-dij,Feiners,AP-7,"0,7","Jonquera, la",Alt Empordà,Girona,Carretera,Carretera,Pluja dèbil,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,No n'hi ha,100.0,Senyal velocitat,Autopista,Intersecció en T o Y,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,08/10/2013,13.42,Matí,dill-dij,Feiners,AP-7,"282,8",Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,Cons,80.0,Senyal velocitat,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,Carril habilitat en sentit contrari habitual,Sense funció especial,Accident mortal
2013,30/11/2013,14.5,Tarda,dis,CapDeSetmana,AP-7,"287,2",Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2013,29/01/2013,8.02,Matí,dill-dij,Feiners,AP-7,"143,2",Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau",Alba o capvespre,Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Rampa o pendent,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2013,14/09/2013,0.4,Nit,dis,CapDeSetmana,AP-7,"66,1",Aiguaviva,Gironès,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident mortal
2013,03/08/2013,6.13,Matí,dis,CapDeSetmana,AP-7,"101,3",Sant Celoni,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident mortal
2013,03/12/2013,6.29,Matí,dill-dij,Feiners,AP-7,"80,7",Sils,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,08/07/2013,20.25,Tarda,dill-dij,Feiners,AP-7,162,"Papiol, el",Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,60.0,Senyal velocitat,Autopista,Enllaç d'entrada o eixida,Pla,Un sol sentit,Dintre intersecció,Senyal Stop o cedeix pas,Estatal,Altres,Sense funció especial,Accident greu
2014,29/08/2014,19.17,Tarda,div,CapDeSetmana,AP-7,"187,7",Subirats,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,05/08/2014,22.44,Nit,dill-dij,Feiners,AP-7,"53,5",Sant Julià de Ramis,Gironès,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,11/08/2014,4.39,Nit,dill-dij,Feiners,AP-7,"77,5",Sils,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,20/11/2014,10.19,Matí,dill-dij,Feiners,AP-7,"146,9",Barberà del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Rampa o pendent,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,23/02/2014,6.45,Matí,dg,CapDeSetmana,AP-7,"142,8",Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,13/11/2014,14.4,Tarda,dill-dij,Feiners,AP-7,"172,5",Castellví de Rosanes,Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2014,10/11/2014,12.42,Matí,dill-dij,Feiners,AP-7,"156,9",Sant Cugat del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,11/10/2014,10.38,Matí,dis,CapDeSetmana,AP-7,0,"Jonquera, la",Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,90.0,Senyal velocitat,Autopista,Intersecció en T o Y,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2014,14/06/2014,13.53,Matí,dis,CapDeSetmana,AP-7,150,Cerdanyola del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Relliscós,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,21/08/2014,9.39,Matí,dill-dij,Feiners,AP-7,"84,7",Maçanet de la Selva,Selva,Girona,Carretera,Carretera,Pluja forta,No n'hi ha,"Calma, vent molt suau","De dia, dia fosc",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Enllaç d'entrada o eixida,Rampa o pendent,Un sol sentit,Arribant o eixint intersecció fins 50m,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,26/02/2014,13.1,Matí,dill-dij,Feiners,AP-7,133,Montornès del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,50.0,Senyal velocitat,Autopista,Intersecció en T o Y,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,18/11/2014,5.32,Nit,dill-dij,Feiners,AP-7,"194,1",Vilafranca del Penedès,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2014,16/04/2014,17.57,Tarda,dill-dij,Feiners,AP-7,"77,8",Sils,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,03/11/2014,18.33,Tarda,dill-dij,Feiners,AP-7,"215,7","Vendrell, el",Baix Penedès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Sense especificar,Un sol sentit,En secció,Semàfor,Altres,No n'hi ha,Sense funció especial,Accident greu
2014,15/06/2014,10.36,Matí,dg,CapDeSetmana,AP-7,"139,6",Mollet del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Canvi rasant,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2014,26/06/2014,16.17,Tarda,dill-dij,Feiners,AP-7,"39,2",Bàscara,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Rampa o pendent,Un sol sentit,En secció,Semàfor,Autonòmica,No n'hi ha,Sense funció especial,Accident greu
2014,28/03/2014,16.45,Tarda,div,CapDeSetmana,AP-7,"317,7","Aldea, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,03/05/2014,16.31,Tarda,dis,CapDeSetmana,AP-7,170,Martorell,Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,13/07/2014,13.3,Matí,dg,CapDeSetmana,AP-7,"5,1","Jonquera, la",Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,Control policial,100.0,Senyal velocitat,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,14/02/2014,15.44,Tarda,div,CapDeSetmana,AP-7,161,"Papiol, el",Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,Vent moderat,"De dia, dia clar",Sec i net,A nivell,No n'hi ha,60.0,Senyal velocitat,Autopista,Enllaç d'entrada o eixida,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,29/01/2014,22.18,Nit,dill-dij,Feiners,AP-7,"60,5",Sant Gregori,Gironès,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Autopista,Enllaç d'entrada o eixida,Sense especificar,Doble sentit,En secció,Semàfor,Altres,No n'hi ha,Sense funció especial,Accident greu
2014,20/01/2014,19.35,Tarda,dill-dij,Feiners,AP-7,"243,6",Tarragona,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Semàfor,Altres,No n'hi ha,Sense funció especial,Accident greu
2014,31/01/2014,11.59,Matí,div,Feiners,AP-7,143,Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Rampa o pendent,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,29/06/2015,18.46,Tarda,dill-dij,Feiners,AP-7,"139,1",Mollet del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,16/03/2015,18.14,Tarda,dill-dij,Feiners,AP-7,"142,3",Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,Carril acceleració,Sense funció especial,Accident greu
2015,24/06/2015,14.18,Tarda,dill-dij,Feiners,AP-7,"207,2",Castellet i la Gornal,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,08/07/2015,13.23,Matí,dill-dij,Feiners,AP-7,"66,8",Aiguaviva,Gironès,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident mortal
2015,12/04/2015,17.21,Tarda,dg,CapDeSetmana,AP-7,"260,7",Cambrils,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2015,03/02/2015,0.29,Nit,dill-dij,Feiners,AP-7,"95,3",Fogars de la Selva,Selva,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,No n'hi ha,40.0,Senyal velocitat,Autopista,Enllaç d'entrada o eixida,Rampa o pendent,Doble sentit,Arribant o eixint intersecció fins 50m,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,19/05/2015,17.32,Tarda,dill-dij,Feiners,AP-7,"257,5",Reus,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Autopista,Enllaç d'entrada o eixida,Sense especificar,Un sol sentit,En secció,Senyal Stop o cedeix pas,Altres,Carril acceleració,Sense funció especial,Accident greu
2015,03/08/2015,7.29,Matí,dill-dij,Feiners,AP-7,"24,7",Vilafant,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,06/10/2015,15.23,Tarda,dill-dij,Feiners,AP-7,165,Castellbisbal,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,10.0,Senyal velocitat,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
